name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
math\analysis\PolynomialFunctionLagrangeForm.java\org.apache.commons.math.analysis.PolynomialFunctionLagrangeForm,134,27,3,16,0.775,0,0,27,3,16,0.775,0,0,1,1,1,1,1,1,0,134,134,0,0,134,1,0,0,1,0
math\analysis\PolynomialFunctionNewtonForm.java\org.apache.commons.math.analysis.PolynomialFunctionNewtonForm,76,16,1,9,0.775,0,0,16,1,9,0.775,0,0,1,1,1,1,1,1,0,76,76,0,0,76,1,0,0,1,0
math\analysis\RiddersSolver.java\org.apache.commons.math.analysis.RiddersSolver,70,16,4,27,1.5,1,0,16,4,27,1.5,1,0,1,1,1,1,1,1,0,70,70,0,0,70,1,0,0,1,0
math\analysis\RombergIntegrator.java\org.apache.commons.math.analysis.RombergIntegrator,42,8,4,23,1.5,1,0,8,4,23,1.5,1,0,1,1,1,1,1,1,0,42,42,0,0,42,1,0,0,1,0
math\analysis\SimpsonIntegrator.java\org.apache.commons.math.analysis.SimpsonIntegrator,44,8,4,23,1.5,1,0,8,4,23,1.5,1,0,1,1,1,1,1,1,0,44,44,0,0,44,1,0,0,1,0
math\analysis\TrapezoidIntegrator.java\org.apache.commons.math.analysis.TrapezoidIntegrator,55,10,3,22,1.166666667,1,0,10,3,22,1.166666667,1,0,1,1,1,1,1,1,0,55,55,0,0,55,1,0,0,1,0
math\analysis\UnivariateRealIntegratorImpl.java\org.apache.commons.math.analysis.UnivariateRealIntegratorImpl,96,22,1,17,0.897727273,0,3,22,1,17,0.897727273,0,3,1,1,1,1,1,1,0,96,96,0,0,96,1,0,0,1,0
math\distribution\PascalDistributionImpl.java\org.apache.commons.math.distribution.PascalDistributionImpl,71,16,3,34,0.962962963,2,0,16,3,34,0.962962963,2,0,1,1,1,1,1,1,0,71,71,0,0,71,1,0,0,1,0
math\estimation\EstimatedParameter.java\org.apache.commons.math.estimation.EstimatedParameter,39,8,0,8,0.642857143,0,0,8,0,8,0.642857143,0,0,1,1,1,1,1,1,0,39,39,0,0,39,1,0,0,1,0
math\estimation\EstimationException.java\org.apache.commons.math.estimation.EstimationException,10,2,0,17,2,2,0,2,0,17,2,2,0,1,1,1,1,1,1,0,10,10,0,0,10,1,0,0,1,0
math\estimation\GaussNewtonEstimator.java\org.apache.commons.math.estimation.GaussNewtonEstimator,86,15,7,21,0.875,0,0,15,7,21,0.875,0,0,1,1,1,1,1,1,0,86,86,0,0,86,1,0,0,1,0
math\estimation\LevenbergMarquardtEstimator.java\org.apache.commons.math.estimation.LevenbergMarquardtEstimator,523,107,4,26,0.872463768,0,0,107,4,26,0.872463768,0,0,1,1,1,1,1,1,0,523,523,0,0,523,1,0,0,1,0
math\estimation\SimpleEstimationProblem.java\org.apache.commons.math.estimation.SimpleEstimationProblem,30,8,2,7,0.5,0,0,8,2,7,0.5,0,0,1,1,1,1,1,1,0,30,30,0,0,30,1,0,0,1,0
math\estimation\WeightedMeasurement.java\org.apache.commons.math.estimation.WeightedMeasurement,33,9,1,9,0.666666667,0,0,9,1,9,0.666666667,0,0,1,1,1,1,1,1,0,33,33,0,0,33,1,0,0,1,0
math\fraction\FractionConversionException.java\org.apache.commons.math.fraction.FractionConversionException,8,1,0,25,0,4,0,1,0,25,0,4,0,1,1,1,1,1,1,0,8,8,0,0,8,1,0,0,1,0
