name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
lang3\reflect\ConstructorUtils.java\org.apache.commons.lang3.reflect.ConstructorUtils,95,23,3,22,,0,0,2,0,1,0,0,0,0.083333333,0,0.043478261,0,0,0,101,95,1,7,17,18,0.010526316,0.073684211,0.178947368,0.189473684,0
lang3\reflect\FieldUtils.java\org.apache.commons.lang3.reflect.FieldUtils,241,68,3,36,,0,0,5,0,2,0,0,0,0.072463768,0,0.054054054,0,0,0,226,241,19,4,51,70,0.078838174,0.01659751,0.211618257,0.290456432,0
lang3\reflect\MemberUtils.java\org.apache.commons.lang3.reflect.MemberUtils,74,21,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,10,10,0,0,0.135135135,0.135135135,0
lang3\reflect\MethodUtils.java\org.apache.commons.lang3.reflect.MethodUtils,208,48,3,28,,0,0,4,0,1,0,0,0,0.081632653,0,0.034482759,0,0,0,224,208,0,16,35,35,0,0.076923077,0.168269231,0.168269231,0
lang3\reflect\TypeUtils.java\org.apache.commons.lang3.reflect.TypeUtils,475,143,2,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,475,0,0,95,95,0,0,0.2,0.2,1
lang3\text\CompositeFormat.java\org.apache.commons.lang3.text.CompositeFormat,27,6,0,6,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,6,6,0,0,0.222222222,0.222222222,0
lang3\text\ExtendedMessageFormat.java\org.apache.commons.lang3.text.ExtendedMessageFormat,302,69,4,28,0.915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302,302,0,0,48,48,0,0,0.158940397,0.158940397,0
lang3\text\FormattableUtils.java\org.apache.commons.lang3.text.FormattableUtils,37,9,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,12,12,0,0,0.324324324,0.324324324,0
lang3\text\StrBuilder.java\org.apache.commons.lang3.text.StrBuilder,1306,352,8,151,0.844907407,0,0,11,1,9,0.001770153,0,0,0.031161473,0.111111111,0.059210526,0.00095948,0,0,1253,1306,61,8,207,268,0.046707504,0.006125574,0.158499234,0.205206738,0
lang3\text\StrLookup.java\org.apache.commons.lang3.text.StrLookup,47,5,1,6,1.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,5,5,0,0,0.106382979,0.106382979,0
lang3\text\StrMatcher.java\org.apache.commons.lang3.text.StrMatcher,133,21,6,20,0.977777778,0,5,0,0,0,0,0,0,0,0,0,0,0,0,133,133,0,0,15,15,0,0,0.112781955,0.112781955,0
lang3\text\StrSubstitutor.java\org.apache.commons.lang3.text.StrSubstitutor,364,87,4,81,0.966666667,0,0,9,0,6,0.003252033,0,0,0.102272727,0,0.073170732,0.001653576,0,0,333,364,31,0,62,93,0.085164835,0,0.17032967,0.255494505,0
lang3\text\StrTokenizer.java\org.apache.commons.lang3.text.StrTokenizer,423,102,4,85,0.955266955,0,1,0,1,0,0,0,0,0,0.2,0,0,0,0,414,423,9,0,58,67,0.021276596,0,0.137115839,0.158392435,0
lang3\text\WordUtils.java\org.apache.commons.lang3.text.WordUtils,170,47,2,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,28,28,0,0,0.164705882,0.164705882,0
lang3\text\translate\AggregateTranslator.java\org.apache.commons.lang3.text.translate.AggregateTranslator,16,4,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,4,4,0,0,0.25,0.25,0
lang3\text\translate\CharSequenceTranslator.java\org.apache.commons.lang3.text.translate.CharSequenceTranslator,46,12,1,6,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,10,10,0,0,0.217391304,0.217391304,1
lang3\text\translate\CodePointTranslator.java\org.apache.commons.lang3.text.translate.CodePointTranslator,13,3,0,8,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,3,3,0,0,0.230769231,0.230769231,0
lang3\text\translate\EntityArrays.java\org.apache.commons.lang3.text.translate.EntityArrays,292,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,292,0,0,2,2,0,0,0.006849315,0.006849315,0
lang3\text\translate\LookupTranslator.java\org.apache.commons.lang3.text.translate.LookupTranslator,40,9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,6,6,0,0,0.15,0.15,1
lang3\text\translate\NumericEntityEscaper.java\org.apache.commons.lang3.text.translate.NumericEntityEscaper,41,10,0,15,0.833333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,6,6,0,0,0.146341463,0.146341463,0
lang3\text\translate\NumericEntityUnescaper.java\org.apache.commons.lang3.text.translate.NumericEntityUnescaper,65,17,1,9,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,13,13,0,0,0.2,0.2,0
lang3\text\translate\OctalUnescaper.java\org.apache.commons.lang3.text.translate.OctalUnescaper,20,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,2,2,0,0,0.1,0.1,0
lang3\text\translate\UnicodeEscaper.java\org.apache.commons.lang3.text.translate.UnicodeEscaper,52,15,0,16,0.857142857,2,1,1,0,1,0.023809524,0,1,0.0625,0,0.058823529,0.012820513,0,0.5,49,52,3,0,8,11,0.057692308,0,0.153846154,0.211538462,0
lang3\text\translate\UnicodeUnescaper.java\org.apache.commons.lang3.text.translate.UnicodeUnescaper,28,6,0,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,8,8,0,0,0.285714286,0.285714286,0
lang3\time\DateFormatUtils.java\org.apache.commons.lang3.time.DateFormatUtils,74,17,1,29,1.0375,0,0,0,0,4,0,0,0,0,0,0.133333333,0,0,0,74,74,0,0,18,18,0,0,0.243243243,0.243243243,0
lang3\time\DateUtils.java\org.apache.commons.lang3.time.DateUtils,586,151,1,60,0.988505747,0,0,3,0,2,0.000410509,0,0,0.019736842,0,0.032786885,0.000206441,0,0,572,586,14,0,89,103,0.023890785,0,0.151877133,0.175767918,0
lang3\time\DurationFormatUtils.java\org.apache.commons.lang3.time.DurationFormatUtils,372,76,3,19,0.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,372,14,0,70,84,0.037634409,0,0.188172043,0.225806452,0
lang3\time\FastDateFormat.java\org.apache.commons.lang3.time.FastDateFormat,145,37,3,90,0.9,1,0,52,14,36,0.031623932,0,0,1.368421053,3.5,0.395604396,0.016644175,0,0,647,145,5,507,70,75,0.034482759,3.496551724,0.482758621,0.517241379,0
