name,SLOC,WMC,CBO,RFC,LCOM5,DIT,NOC,delta_WMC,delta_CBO,delta_RFC,delta_LCOM5,delta_DIT,delta_NOC,%WMC,%CBO,%RFC,%LCOM5,%DIT,%NOC,prevsloc,currsloc,addedsloc,deletedsloc,changedsloc,churnsloc,%added,%deleted,%changed,%churn, bug
time\chrono\ISOChronology.java\org.joda.time.chrono.ISOChronology,105,20,10,270,0.98,3,0,2,0,2,0,0,0,0.095238095,0,0.007380074,0,0,0,98,105,7,0,1,8,0.066666667,0,0.00952381,0.076190476,0
time\chrono\ISOYearOfEraDateTimeField.java\org.joda.time.chrono.ISOYearOfEraDateTimeField,54,17,5,96,1.035714286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0
time\chrono\IslamicChronology.java\org.joda.time.chrono.IslamicChronology,268,59,10,363,0.983333333,4,0,3,0,4,0.000574713,0,0,0.05,0,0.010989011,0.000289771,0,0,246,268,22,0,0,22,0.082089552,0,0,0.082089552,0
time\chrono\JulianChronology.java\org.joda.time.chrono.JulianChronology,133,33,7,357,0.984126984,5,0,0,0,2,0,0,0,0,0,0.005586592,0,0,0,133,133,0,0,0,0,0,0,0,0,0
time\chrono\LenientChronology.java\org.joda.time.chrono.LenientChronology,79,17,4,266,1.0625,3,0,0,0,1,0,0,0,0,0,0.003745318,0,0,0,79,79,0,0,0,0,0,0,0,0,0
time\chrono\LimitChronology.java\org.joda.time.chrono.LimitChronology,406,39,14,364,0.916666667,3,0,0,0,15,0,0,0,0,0,0.04109589,0,0,0,406,406,0,0,0,0,0,0,0,0,0
time\chrono\StrictChronology.java\org.joda.time.chrono.StrictChronology,79,17,4,266,1.0625,3,0,0,0,1,0,0,0,0,0,0.003745318,0,0,0,79,79,0,0,0,0,0,0,0,0,0
time\chrono\ZonedChronology.java\org.joda.time.chrono.ZonedChronology,421,29,8,335,1.066666667,3,0,0,2,3,0,0,0,0,0.222222222,0.008928571,0,0,0,423,421,0,2,10,10,0,0.004750594,0.023752969,0.023752969,0
time\convert\AbstractConverter.java\org.joda.time.convert.AbstractConverter,31,10,7,197,,0,10,0,0,1,0,0,0,0,0,0.005050505,0,0,0,31,31,0,0,0,0,0,0,0,0,0
time\convert\CalendarConverter.java\org.joda.time.convert.CalendarConverter,44,11,7,233,1.25,1,0,0,0,1,0,0,0,0,0,0.004273504,0,0,0,44,44,0,0,0,0,0,0,0,0,0
time\convert\ConverterManager.java\org.joda.time.convert.ConverterManager,266,59,18,38,0.845679012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,266,0,0,0,0,0,0,0,0,0
time\convert\ConverterSet.java\org.joda.time.convert.ConverterSet,177,44,2,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0,0,0,0,0,0,0,0,0
time\convert\DateConverter.java\org.joda.time.convert.DateConverter,14,3,1,200,1.5,1,0,0,0,1,0,0,0,0,0,0.004975124,0,0,0,14,14,0,0,0,0,0,0,0,0,0
time\convert\LongConverter.java\org.joda.time.convert.LongConverter,16,4,1,201,1.333333333,1,0,0,0,1,0,0,0,0,0,0.004950495,0,0,0,16,16,0,0,0,0,0,0,0,0,0
time\convert\NullConverter.java\org.joda.time.convert.NullConverter,21,5,5,202,1.25,1,0,0,0,1,0,0,0,0,0,0.004926108,0,0,0,21,21,0,0,0,0,0,0,0,0,0
